"","R'S ID-SERIAL #","SAMPLING WEIGHT","year","Sex","Race","High_school_grades","College_aspirations","Parents_education","Social_Trust","Social_Responsibility","Religiosity","Cigarettes_Lifetime","Cigarettes_30Day","Alcohol_Lifetime","Alcohol_30Day","Binge_Drinking","Marijuana_Lifetime","Marijuana_30Day","Other_illicit_drugs_Lifetime","Other_illicit_drugs_30Day","Hallucinogens_Lifetime","Hallucinogens_30Day","Cocaine_Lifetime","Cocaine_30Day","Amphetamines_Lifetime","Amphetamines_30Day","Barbiturates_Lifetime","Barbiturates_30Day","Tranquilizers_Lifetime","Tranquilizers_30Day","Narcotics_Lifetime","Narcotics_30Day"
"8908",10857,0.7906261536711,2016,"Female","White",4,"4-year college plans","5",1,3.66666666666667,1.30795157305972,1,1,7,4,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8909",10859,0.7419704962871,2016,"Male","White",4,"4-year college plans","5",1,1.33333333333333,-1.37583954183271,3,2,4,1,1,7,7,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8910",10860,0.7737661332719,2016,"Male","White",6,"4-year college plans","3",2.66666666666667,2.33333333333333,1.30795157305972,2,1,5,2,1,7,3,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8911",10862,0.8354720259091,2016,"Female","White",7,"4-year college plans","4",2,1.66666666666667,-0.0332074296120937,1,1,7,2,1,4,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8912",10863,0.7194471599309,2016,"Female","White",8,"4-year college plans","6",1.66666666666667,3.33333333333333,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8913",10864,0.8248107419186,2016,"Male","Other/missing",9,"4-year college plans","4",1,2,-0.481242503535234,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8914",10865,0.8024019147424,2016,"Female","White",9,"4-year college plans","6",1,3,-0.0346805391608991,1,1,5,2,1,3,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8915",10866,0.7830254486447,2016,"Female","White",9,"4-year college plans","6",2.33333333333333,3,0.861389608685382,2,2,7,3,1,5,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8916",10867,0.7982434047031,2016,"Female","White",8,"4-year college plans","6",3,3.66666666666667,0.414827644311047,1,1,2,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8917",10869,0.8492455541642,2016,"Female","White",7,"4-year college plans","4",2.33333333333333,2.66666666666667,0.859916499136577,1,1,6,3,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8918",10871,0.7991971318392,2016,"Female","Other/missing",7,"4-year college plans","3",1.66666666666667,1,1.30795157305972,1,1,6,3,1,3,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8919",10872,0.7808248914555,2016,"Female","White",6,"4-year college plans","5",1,2.66666666666667,-0.929277577458375,3,1,6,2,1,5,1,"Yes","No",1,1,1,1,6,1,1,1,1,1,1,1
"8920",10873,0.733930046049,2016,"Male","White",6,"4-year college plans","6",1.33333333333333,2.66666666666667,1.30795157305972,1,1,7,3,2,7,5,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8921",10874,0.8274306216507,2016,"Female","White",3,"4-year college plans","6",1.33333333333333,2.33333333333333,-1.37583954183271,2,1,5,1,1,6,1,"Yes","No",2,1,1,1,1,1,1,1,1,1,1,1
"8922",10875,0.864868915432,2016,"Female","White",5,"4-year college plans","2",1,2.66666666666667,1.30795157305972,1,1,6,2,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8923",10878,0.7515161724542,2016,"Male","Other/missing",7,"4-year college plans","2",1,3,-0.92780446790957,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8924",10879,0.7798303359743,2016,"Female","Other/missing",6,"4-year college plans","5",2.33333333333333,3.66666666666667,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8925",10880,0.756499714043,2016,"Male","White",9,"4-year college plans","6",2.33333333333333,3.33333333333333,0.411881425213436,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8926",10881,0.7449677183446,2016,"Female","White",8,"4-year college plans","6",2.33333333333333,2.66666666666667,1.30795157305972,1,1,5,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8927",10882,0.8539751594583,2016,"Male","White",1,"4-year college plans","3",1.33333333333333,2.66666666666667,-0.481242503535234,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8928",10885,0.7214492765399,2016,"Female","White",6,"4-year college plans","4",1,3.66666666666667,0.859916499136577,1,1,7,4,1,7,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8929",10886,0.7909267519236,2016,"Female","White",7,"4-year college plans","6",1.66666666666667,3.66666666666667,-0.929277577458375,2,1,7,2,1,3,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8930",10887,0.7352354863275,2016,"Male","Other/missing",7,"4-year college plans","6",2,2.33333333333333,-0.92780446790957,1,1,7,1,1,7,7,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8931",10888,0.7209699421088,2016,"Male","White",7,"4-year college plans","5",2.33333333333333,3.33333333333333,-0.481242503535234,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8932",10889,0.8298766950355,2016,"Female","Hispanic",8,"4-year college plans","5",1.33333333333333,1.66666666666667,-0.929277577458375,1,1,6,3,2,5,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8933",10890,0.4207919069411,2016,"Male","White",8,"4-year college plans","5",1.66666666666667,3.66666666666667,-1.37583954183271,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8934",10891,0.4717963446388,2016,"Male","Black",8,"4-year college plans","5",1.33333333333333,3,-0.92780446790957,2,1,3,1,1,6,3,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8935",10893,0.450152403485,2016,"Male","White",3,"4-year college plans","4",2,2.66666666666667,-0.929277577458375,1,1,7,5,1,6,2,"Yes","Yes",1,1,1,1,2,2,1,1,1,1,1,1
"8936",10894,0.4133977511392,2016,"Male","White",9,"4-year college plans","5",1.66666666666667,2.66666666666667,-1.37583954183271,1,1,2,2,2,3,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8937",10898,0.4263797799315,2016,"Male","Black",7,"4-year college plans","3",2,2,-0.481242503535234,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8938",10899,0.4724037505284,2016,"Male","Hispanic",5,"4-year college plans","4",2,2,-0.481242503535234,1,1,3,1,1,7,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8939",10900,0.4446939779272,2016,"Female","Hispanic",9,"4-year college plans","4",1,3.66666666666667,-0.0317343200632884,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8940",10903,0.4007540538876,2016,"Female","Black",7,"4-year college plans","2",2,2,-0.929277577458375,1,1,5,2,1,1,1,"Yes","No",1,1,1,1,6,1,1,1,1,1,1,1
"8941",10905,0.452490274368,2016,"Male","White",9,"4-year college plans","5",1,2,-0.929277577458375,3,2,6,3,2,7,6,"Yes","Yes",1,1,2,1,3,2,1,1,2,1,1,1
"8942",10906,0.4138979255547,2016,"Female","White",8,"4-year college plans","5",2,2,-0.0346805391608991,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8943",10907,0.4210566924038,2016,"Male","White",8,"4-year college plans","4",3,2.33333333333333,-0.0332074296120937,1,1,3,2,2,6,1,"Yes","No",1,1,1,1,2,1,1,1,1,1,2,1
"8944",10909,0.3958114597316,2016,"Male","White",6,"No college plans","3",1,2,-1.37583954183271,1,1,2,1,1,7,5,"Yes","No",1,1,1,1,3,1,1,1,1,1,1,1
"8945",10913,0.470116532394,2016,"Female","Hispanic",3,"2-year college plans","5",1.33333333333333,3.33333333333333,1.30795157305972,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8946",10916,0.4389666051763,2016,"Female","Hispanic",7,"4-year college plans","2",2,2.66666666666667,-1.37583954183271,3,1,5,4,1,2,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8947",10917,0.4690940014103,2016,"Female","Black",9,"4-year college plans","5",2.66666666666667,4,0.413354534762241,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8948",10918,0.3930852175454,2016,"Female","White",8,"4-year college plans","3",1.33333333333333,1.33333333333333,-0.929277577458375,1,1,6,2,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8949",10920,0.9463249231705,2016,"Female","White",6,"4-year college plans","3",2,2.33333333333333,-0.481242503535234,1,1,4,2,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8950",10921,0.9478756993202,2016,"Female","White",5,"4-year college plans","5",1.33333333333333,2.66666666666667,-1.37583954183271,1,1,3,1,1,1,1,"Yes","No",1,1,1,1,1,1,1,1,1,1,2,1
"8951",10923,1.0060703183581,2016,"Female","White",5,"4-year college plans","3",1.33333333333333,2.33333333333333,-1.37583954183271,1,1,6,2,1,1,1,"Yes","Yes",1,1,1,1,1,1,2,1,3,1,2,2
"8952",10924,0.9596672181749,2016,"Female","Other/missing",7,"4-year college plans","5",1,1.66666666666667,-0.929277577458375,2,1,7,3,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8953",10925,0.9532932143115,2016,"Female","White",7,"4-year college plans","6",1,2.66666666666667,-0.92780446790957,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8954",10926,0.8929664168781,2016,"Male","White",7,"2-year college plans","4",1,2.66666666666667,0.859916499136577,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8955",10927,0.9837702246021,2016,"Female","White",9,"4-year college plans","6",2.33333333333333,2,-0.48271561308404,5,3,5,2,1,7,6,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8956",10928,0.8585653177207,2016,"Female","White",7,"4-year college plans","5",1.33333333333333,1.33333333333333,-0.0332074296120937,1,1,7,5,2,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8957",10929,0.9509725772892,2016,"Male","White",3,"No college plans","5",2.33333333333333,1.33333333333333,-0.481242503535234,3,2,7,3,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8958",10930,0.85801695088,2016,"Male","White",8,"4-year college plans","5",1.66666666666667,3.33333333333333,-0.0332074296120937,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8959",10931,0.9458340216667,2016,"Male","White",7,"4-year college plans","5",2.33333333333333,2,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8960",10932,0.8793748810832,2016,"Male","White",6,"4-year college plans","5",2.66666666666667,2.66666666666667,-0.929277577458375,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8961",10933,0.9089947952673,2016,"Female","White",8,"4-year college plans","5",2,3.66666666666667,-0.929277577458375,1,1,4,1,1,1,1,"Yes","No",1,1,1,1,1,1,1,1,1,1,2,1
"8962",10935,1.0228391444711,2016,"Female","Other/missing",6,"4-year college plans","3",1,2,-1.37583954183271,2,1,7,3,4,7,7,"Yes","Yes",1,1,1,1,7,1,2,1,6,2,6,1
"8963",10937,0.8772931551106,2016,"Male","White",7,"2-year college plans","6",1.33333333333333,3,0.861389608685382,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8964",10938,1.0456718995545,2016,"Female","White",9,"4-year college plans","3",1.33333333333333,2.66666666666667,-0.481242503535234,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8965",10939,1.0097781085089,2016,"Female","White",7,"4-year college plans","4",1.33333333333333,3,-0.481242503535234,2,1,3,1,1,3,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8966",10940,1.615268035459,2016,"Female","Other/missing",8,"4-year college plans","4",2.33333333333333,2,0.859916499136577,1,1,3,2,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8967",10941,1.788764008432,2016,"Male","White",6,"4-year college plans","4",1,2.33333333333333,-0.929277577458375,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8968",10942,1.6782131940284,2016,"Male","White",9,"4-year college plans","6",1,3,-1.37583954183271,3,1,5,2,2,7,5,"Yes","No",5,1,2,1,3,1,1,1,1,1,6,1
"8969",10943,1.6429795338479,2016,"Male","White",9,"4-year college plans","5",2.66666666666667,3,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8970",10944,1.8587042509429,2016,"Female","White",7,"4-year college plans","4",1.66666666666667,3,-0.0332074296120937,1,1,6,3,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8971",10945,1.5810357395225,2016,"Female","White",4,"4-year college plans","5",1.33333333333333,2.66666666666667,0.414827644311047,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8972",10946,1.5718842555707,2016,"Female","Black",5,"4-year college plans","4",1.66666666666667,2.33333333333333,0.414827644311047,1,1,6,3,2,5,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8973",10947,1.6186992409472,2016,"Male","Black",7,"No college plans","6",2.5,2.66666666666667,-0.0332074296120937,2,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8974",10950,1.4994137888484,2016,"Female","Black",5,"4-year college plans","4",1.66666666666667,3,-0.481242503535234,1,1,2,1,1,2,2,"Yes","No",1,1,1,1,1,1,1,1,2,1,1,1
"8975",10951,1.5633355347348,2016,"Female","White",6,"4-year college plans","4",2,2.66666666666667,-0.481242503535234,2,1,7,4,3,4,1,"Yes","Yes",1,1,1,1,6,5,1,1,2,1,1,1
"8976",10952,1.3841359486052,2016,"Female","Black",6,"4-year college plans","3",1.33333333333333,3.33333333333333,-0.0332074296120937,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8977",10953,1.6015312607058,2016,"Female","Other/missing",7,"4-year college plans","4",2.33333333333333,1.66666666666667,0.859916499136577,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8978",10954,1.5008760118019,2016,"Female","Black",7,"4-year college plans","5",1.33333333333333,3,1.30795157305972,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8979",10955,1.4364475064408,2016,"Male","White",6,"4-year college plans","4",1,4,0.859916499136577,1,1,5,1,1,3,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8980",10957,1.3743680269874,2016,"Female","Black",5,"No college plans","5",1,4,-1.37583954183271,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8981",10958,1.3613976214088,2016,"Male","Black",6,"4-year college plans","6",1.33333333333333,4,1.30795157305972,1,1,4,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8982",10959,1.4129451032487,2016,"Female","Black",7,"4-year college plans","3",1,3.33333333333333,0.414827644311047,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8983",10960,1.5242088451729,2016,"Female","White",8,"4-year college plans","3",2.33333333333333,3.33333333333333,-0.481242503535234,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8984",10961,1.3618714545627,2016,"Female","Black",8,"4-year college plans","4",2,2.66666666666667,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8985",10962,1.4960429844063,2016,"Female","White",3,"4-year college plans","3",1.66666666666667,4,1.30795157305972,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8986",10963,1.6263915966286,2016,"Female","Black",7,"2-year college plans","4",1,2,-0.0361536487097045,1,1,7,3,1,7,7,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8987",10964,1.3475405414559,2016,"Male","Other/missing",4,"4-year college plans","5",3,3.33333333333333,0.859916499136577,2,2,5,2,1,7,5,"Yes","No",2,1,1,1,2,1,1,1,2,1,2,1
"8988",10965,1.6253273053387,2016,"Male","White",5,"4-year college plans","5",1,3,1.30795157305972,4,3,5,2,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8989",10966,1.3964631607772,2016,"Male","White",7,"4-year college plans","3",2.66666666666667,1.33333333333333,-0.929277577458375,2,1,5,1,1,4,1,"Yes","No",1,1,1,1,2,1,1,1,1,1,1,1
"8990",10968,1.4990296313705,2016,"Male","Black",7,"4-year college plans","6",1.66666666666667,3,1.30795157305972,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8991",10970,1.3897610157474,2016,"Male","White",8,"4-year college plans","6",1.66666666666667,2.33333333333333,-0.92780446790957,4,1,6,2,2,7,3,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8992",10971,1.4897839523838,2016,"Female","White",9,"4-year college plans","3",1.33333333333333,2.66666666666667,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8993",10972,1.5182728467752,2016,"Female","Black",6,"4-year college plans","6",1,3,1.30795157305972,1,1,2,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8994",10974,1.5272354051861,2016,"Female","White",9,"4-year college plans","6",1.33333333333333,2.66666666666667,-0.929277577458375,1,1,7,2,2,4,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8995",10975,1.6320379000404,2016,"Male","White",9,"4-year college plans","5",1.66666666666667,4,0.861389608685382,3,1,7,4,3,7,1,"Yes","Yes",2,2,1,1,1,1,1,1,2,1,1,1
"8996",10978,0.5959966757889,2016,"Female","White",9,"4-year college plans","4",2.33333333333333,2.33333333333333,0.861389608685382,2,1,3,1,1,7,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8997",10980,0.5289554934346,2016,"Female","Other/missing",7,"4-year college plans","5",2.33333333333333,3.33333333333333,0.861389608685382,1,1,4,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8998",10981,0.5122448631439,2016,"Male","Hispanic",9,"4-year college plans","1",1,3.33333333333333,-0.479769393986429,1,1,6,2,1,4,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"8999",10982,0.5156757072771,2016,"Female","Black",5,"4-year college plans","4",1,4,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9000",10983,0.5185273669809,2016,"Female","White",7,"No college plans","6",1.66666666666667,2.66666666666667,-0.929277577458375,5,3,4,1,1,7,7,"Yes","Yes",4,2,1,1,5,1,5,2,5,3,3,1
"9001",10986,0.5382535970435,2016,"Male","White",6,"No college plans","2",1.33333333333333,3.33333333333333,-1.37583954183271,1,1,4,2,1,3,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9002",10987,0.601917096684,2016,"Female","White",8,"4-year college plans","5",2,3.33333333333333,1.30795157305972,1,1,4,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9003",10988,0.5474739088166,2016,"Male","White",8,"4-year college plans","5",2,4,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9004",10994,0.5130463157524,2016,"Female","Black",9,"4-year college plans","5",1,2.66666666666667,1.30795157305972,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9005",10999,0.5670432552681,2016,"Female","Other/missing",9,"4-year college plans","6",1.33333333333333,2.66666666666667,0.859916499136577,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9006",11000,0.5807389051471,2016,"Female","Hispanic",6,"4-year college plans","3",1.66666666666667,2.66666666666667,0.413354534762241,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9007",11002,0.5713569580934,2016,"Male","Other/missing",7,"4-year college plans","5",1,3,1.30795157305972,1,1,3,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9008",11003,0.5437258154801,2016,"Female","Black",4,"No college plans","3",1.33333333333333,3,-0.0332074296120937,1,1,4,3,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9009",11005,0.5069496175965,2016,"Female","Other/missing",8,"4-year college plans","5",1,4,1.30795157305972,1,1,5,1,1,7,7,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9010",11006,3.3329768442174,2016,"Female","White",6,"No college plans","1",1.33333333333333,2,1.30795157305972,1,1,4,1,1,2,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9011",11007,2.8175725095523,2016,"Male","White",9,"4-year college plans","5",2,2.33333333333333,-1.37583954183271,1,1,3,1,1,5,3,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9012",11008,3.471650759752,2016,"Female","White",8,"4-year college plans","2",1.66666666666667,1.66666666666667,-0.479769393986429,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9013",11009,3.182223541286,2016,"Male","White",1,"4-year college plans","4",1,1,-0.929277577458375,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9014",11010,2.8855853599403,2016,"Male","White",7,"4-year college plans","5",2.33333333333333,2.33333333333333,-0.481242503535234,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9015",11011,2.994539942919,2016,"Female","White",4,"2-year college plans","6",2,2.33333333333333,-1.37583954183271,3,1,4,1,1,5,3,"Yes","Yes",1,1,1,1,7,7,1,1,1,1,1,1
"9016",11012,2.3198200431987,2016,"Female","White",4,"4-year college plans","4",2.33333333333333,4,1.30795157305972,1,1,5,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9017",11013,3.0598848921604,2016,"Female","White",9,"4-year college plans","5",2,2.33333333333333,-0.929277577458375,1,1,5,1,1,5,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9018",11014,3.0311672972464,2016,"Female","White",7,"4-year college plans","5",2.33333333333333,3.33333333333333,-1.37583954183271,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9019",11015,3.4269154237646,2016,"Male","White",4,"No college plans","5",1.33333333333333,2,-0.481242503535234,5,3,5,3,1,6,5,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9020",11019,0.3990026658593,2016,"Female","Black",9,"4-year college plans","5",1.66666666666667,3.66666666666667,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9021",11020,0.4603733587575,2016,"Male","Other/missing",9,"4-year college plans","3",1.33333333333333,3,-0.929277577458375,3,2,4,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9022",11021,0.4403724492947,2016,"Male","Hispanic",5,"4-year college plans","4",1.33333333333333,2.66666666666667,0.861389608685382,1,1,4,2,1,3,3,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9023",11022,0.4497889383819,2016,"Female","Other/missing",5,"4-year college plans","6",2.33333333333333,2.66666666666667,-0.92780446790957,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9024",11023,0.4424982913315,2016,"Male","White",8,"4-year college plans","5",1,2.33333333333333,-1.37583954183271,1,1,6,3,2,7,3,"Yes","No",3,1,1,1,3,1,1,1,1,1,1,1
"9025",11024,0.4200127131633,2016,"Female","Black",7,"4-year college plans","5",1.33333333333333,2,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9026",11025,0.4115203401266,2016,"Male","Other/missing",6,"4-year college plans","6",2.33333333333333,1.33333333333333,-0.48271561308404,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9027",11026,0.4707865425824,2016,"Female","White",9,"4-year college plans","4",1,4,-0.0346805391608991,2,1,7,4,1,7,5,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9028",11045,0.7133125027843,2016,"Female","White",7,"4-year college plans","4",1.33333333333333,2.33333333333333,-1.37583954183271,3,2,5,2,1,7,5,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9029",11047,0.6664538329913,2016,"Male","Other/missing",8,"4-year college plans","6",1,3.66666666666667,-0.929277577458375,1,1,1,1,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9030",11048,0.6678092429893,2016,"Male","White",5,"2-year college plans","6",2,3,-1.37583954183271,2,1,4,2,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9031",11049,0.6825330253942,2016,"Female","Hispanic",6,"4-year college plans","2",1.33333333333333,4,-1.37583954183271,2,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9032",11050,0.6748697473086,2016,"Male","White",6,"2-year college plans","5",1.33333333333333,1.66666666666667,-0.929277577458375,4,1,2,2,1,7,1,"Yes","No",1,1,1,1,1,1,1,1,1,1,5,1
"9033",11051,0.6830384925716,2016,"Male","Other/missing",9,"4-year college plans","5",2.33333333333333,3,0.859916499136577,1,1,5,2,1,7,5,"Yes","No",1,1,1,1,5,1,1,1,2,1,1,1
"9034",11052,0.6451617087316,2016,"Female","Other/missing",9,"4-year college plans","5",2,3.33333333333333,-1.37583954183271,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9035",11053,0.6942141239754,2016,"Female","White",6,"4-year college plans","6",3,2.66666666666667,-1.37583954183271,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9036",11054,0.7253433222156,2016,"Female","White",5,"No college plans","3",1.66666666666667,2,-0.0346805391608991,2,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9037",11055,0.6496450222891,2016,"Male","Other/missing",9,"4-year college plans","6",2,3.33333333333333,-0.929277577458375,2,1,4,2,1,4,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9038",11056,0.683758791192,2016,"Male","White",9,"4-year college plans","6",1.33333333333333,2.33333333333333,-1.37583954183271,1,1,6,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9039",11058,1.229887519218,2016,"Male","Black",3,"4-year college plans","4",2.33333333333333,2.66666666666667,0.859916499136577,1,1,4,1,1,5,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9040",11059,1.104190047263,2016,"Female","Black",7,"4-year college plans","3",1.33333333333333,2.33333333333333,-0.481242503535234,1,1,3,1,1,7,3,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9041",11061,1.311067781448,2016,"Male","Black",7,"4-year college plans","4",1.66666666666667,3.33333333333333,-0.0332074296120937,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9042",11063,0.9399558476405,2016,"Female","Other/missing",7,"4-year college plans","6",2,3.33333333333333,-0.929277577458375,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"9043",11064,1.1108295194404,2016,"Female","White",8,"4-year college plans","6",2,2.33333333333333,-0.481242503535234,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
